airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
SouthwestAir,9.62793E+17,Sun Feb 11 20:59:04 +0000 2018,@SouthwestAir I didnâ€™t see any changes to the ETA. Iâ€™m flying STL-DAL-OKC tomorrow. Any issues at those locations?,0,0,en,9.6279E+17,278771391,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:58:46 +0000 2018,@SouthwestAir Waited in line almost 2 hours to speak to a customer service agent at Midway and was apalled by her râ€_ https://t.co/ZbpNYRnBwq,0,0,en,,9.60654E+17,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:58:44 +0000 2018,Hey @SouthwestAir  thanks for ruining my wedding weekend by canceling every single flight out of Midway. You're the worst.,2,1,en,,8.31936E+17,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:58:43 +0000 2018,Hey @SouthwestAir I know ur busy - but I've been on hold 3 hours to reschedule cancelled flight. Waited 2 hrs and wâ€_ https://t.co/7GCSIoPC2V,0,1,en,,501255759,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:58:05 +0000 2018,@SouthwestAir @courtneywalker Funny itâ€™s operational now when everyone this afternoon was lied to and told it was wâ€_ https://t.co/kAiTsFvw6J,0,0,en,9.62777E+17,1109208324,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:58:01 +0000 2018,Nearly an hour on hold with @SouthwestAir to rebook a canceled flight does not make me a happy camper. Online and aâ€_ https://t.co/K5mVLYrqKh,0,1,en,,28580004,,,,negative
SouthwestAir,9.62793E+17,Sun Feb 11 20:57:20 +0000 2018,@machinegvntati_ @SouthwestAir Vegas too! At Midway is because they forgot to get de-icer...in winter...in Chicago.,0,0,en,9.62788E+17,393758299,,,,neutral
SouthwestAir,9.62792E+17,Sun Feb 11 20:56:34 +0000 2018,@Axe_von_Gimli @SouthwestAir That sucks!,0,1,en,9.62789E+17,14445363,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:56:17 +0000 2018,@noraBkeane @AmyJMatheson @SouthwestAir @fly2midway Be careful.  Some tweets show Monday cancellations.,0,0,en,9.62789E+17,393758299,,,,neutral
SouthwestAir,9.62792E+17,Sun Feb 11 20:56:05 +0000 2018,@SouthwestAir @atstayback By â€œbecause of the weatherâ€ù do you mean to say that needing de-icer in stock is an unexpeâ€_ https://t.co/wFchFR5wpp,0,2,en,9.62778E+17,1109208324,,,,neutral
SouthwestAir,9.62792E+17,Sun Feb 11 20:55:59 +0000 2018,@SouthwestAir dmâ€™ed you guys a question! Need some flight help!,0,0,en,,29554443,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:55:48 +0000 2018,@SouthwestAir flight cancelled  can't change itinerary online  2 plus hours for phone support  no call back option. Sup?,0,0,en,,446808972,US,Chicago  IL,city,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:55:47 +0000 2018,"After the @robincross video  she also thinking ""And I've got such a long way to go To make it to the border of Mexiâ€_ https://t.co/81hJL1tXxG",0,0,en,,28671851,,,,positive
SouthwestAir,9.62792E+17,Sun Feb 11 20:55:09 +0000 2018,@SouthwestAir @gar102 Not based on other tweets Iâ€™m reading.  Plus @SouthwestAir lost credibility when they lied toâ€_ https://t.co/P6n9f5vemY,0,0,en,9.6279E+17,393758299,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:54:43 +0000 2018,@SouthwestAir so.....my flight is cancelled  there's no available flight that gets me in in time for my event and tâ€_ https://t.co/OgwLjeaJwn,0,0,en,,158814637,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:54:16 +0000 2018,. @SouthwestAir it is very unfortunate on the cancellations going from and to Midway Airport however thanks for theâ€_ https://t.co/dqUgjdvqcR,0,1,en,,14791270,US,Chicago  IL,city,neutral
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:57 +0000 2018,@cnmounce @SouthwestAir I waited on hold for over 2 hours only to be told I need to make any changes with the local agent st Midway!,1,1,en,9.6278E+17,8.55081E+17,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:56 +0000 2018,@SouthwestAir Your response is not making feel confident for tomorrow. My vacation time is limited so  hopefully Iâ€_ https://t.co/CPoQrGl9dw,0,0,en,9.6279E+17,14681395,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:27 +0000 2018,@noraBkeane @SouthwestAir @fly2midway Got it!,0,0,en,9.62789E+17,537604247,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:25 +0000 2018,@aJrich25 @SouthwestAir What gives  @Schnippers?!,0,1,en,9.62789E+17,70279163,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:21 +0000 2018,@onyrmarks @SouthwestAir How is that possible in Chicago in February ?? So insane !,0,1,en,9.62743E+17,8.55081E+17,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:21 +0000 2018,@SouthwestAir And they're not even giving hotel vouchers! I'd understand if my flight was actually cancelled due toâ€_ https://t.co/JjMPQwYcuk,0,0,en,9.62786E+17,32164906,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:14 +0000 2018,Flight now delayed 2 1/2 hours. @SouthwestAir  WHAT THE HELL. Get yourself together.,0,0,en,,85738301,,,,negative
SouthwestAir,9.62792E+17,Sun Feb 11 20:53:03 +0000 2018,I just entered to win access to the @troyesivan @southwestair #Soundstage https://t.co/EddRWpPG20 really thank youâ€_ https://t.co/MSalyw8DAO,2,6,en,,379387365,,,,neutral
SouthwestAir,9.62791E+17,Sun Feb 11 20:52:33 +0000 2018,So if you buy early bird check in on @SouthwestAir and your flight gets canceled  they donâ€™t give you early bird châ€_ https://t.co/w2JlRoECmP,0,0,en,,85077850,US,Naperville  IL,city,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:52:29 +0000 2018,@KenziRae15 @SouthwestAir It is true and I have been in line for over 3 hours to change my flight ! This is insane,0,1,en,9.6276E+17,8.55081E+17,,,,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:52:21 +0000 2018,I jut entered to win access to the @whydontwemusic @southwestair #soundstage https://t.co/5zH7jNJjwj,0,2,en,,7.40983E+17,,,,neutral
SouthwestAir,9.62791E+17,Sun Feb 11 20:51:42 +0000 2018,@SouthwestAir @KenziRae15 Yah days from now,0,1,en,9.62785E+17,1109208324,,,,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:50:34 +0000 2018,@SouthwestAir trying to split a reservation and a hold time of 118 minutes??,0,0,en,,107725929,,,,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:50:29 +0000 2018,@SouthwestAir thx Brian for allowing Hailey to serve us &amp; for lighting 'candles' for Iras birthday. Flt 3783 TPA DEN https://t.co/GE2dj236Or,0,0,en,9.62781E+17,41626400,,,,positive
SouthwestAir,9.62791E+17,Sun Feb 11 20:49:58 +0000 2018,@SouthwestAir Advice- at least have an announcement made at Midway so passengers know whats going on.  Staff were râ€_ https://t.co/A3z4icUj5s,0,0,en,,26627368,,,,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:49:51 +0000 2018,@aJrich25 @SouthwestAir Same boat.  Used to be my go to airline  but theyâ€™ve gone downhill fast.  And they had thisâ€_ https://t.co/lmFYTjD0Po,0,1,en,9.62788E+17,393758299,,,,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:49:18 +0000 2018,Good to catch up with @troyesivan today in our @southwestair #soundstage #iheartsouthwest thanksâ€_ https://t.co/acPwr97yC6,0,72,en,,20418811,US,Rockville  MD,city,negative
SouthwestAir,9.62791E+17,Sun Feb 11 20:49:09 +0000 2018,Current status of @SouthwestAir at Midway Airport https://t.co/UQh7xqcHps,2,8,en,,29130013,,,,neutral
SouthwestAir,9.62791E+17,Sun Feb 11 20:48:49 +0000 2018,@SouthwestAir Got caught in the mess at Midway and couldn't even get my luggage back- couldn't rebook without standâ€_ https://t.co/Hd4U39aMEb,0,0,en,,26627368,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:48:34 +0000 2018,RT @omlcorbyn: Yâ€™all should enter this contest with this link @whydontwemusic @southwestair #soundstage https://t.co/gs3ZOvBUdd @POWERATL,1,0,en,,788066503,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:48:20 +0000 2018,@Axe_von_Gimli @SouthwestAir Yep.  And they did this less than 2 months ago. #NoLessonsLearned,0,0,en,9.62789E+17,393758299,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:48:11 +0000 2018,@SouthwestAir @TheGoosebox @SouthwestAir sorry to tell you but that information is incorrect. The site will not letâ€_ https://t.co/3YAvVnCXtD,0,0,en,9.62789E+17,9.62789E+17,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:47:43 +0000 2018,@SouthwestAir We rebooked a flight for Monday morning (WN1273) and just got a text saying tomorrow's flight is cancâ€_ https://t.co/xD3ksbDzlF,0,0,en,9.62785E+17,18646378,US,Chicago  IL,city,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:47:39 +0000 2018,@RaffertyKel @SouthwestAir Thank you Kelly!! Please explain to me how they ran out of de-icer in February. Itâ€™s notâ€_ https://t.co/qAxhaGMPaF,0,1,en,9.62788E+17,25254554,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:47:33 +0000 2018,@SouthwestAir  I use to love flying youâ€™re Airline especially to Florida from islip but Frontier took over with cheâ€_ https://t.co/UJeRM5TsAy,0,0,en,,9.38535E+17,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:47:24 +0000 2018,@SouthwestAir They ended up finding the missing cart with all our bags on it about 40 minutes later. So I got my baâ€_ https://t.co/KlI3P8ToLz,0,0,en,9.6279E+17,37163332,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:47:13 +0000 2018,@SouthwestAir @TheGoosebox Does that get their friend to where they need to go? No. https://t.co/KmTMacxAr9,0,0,en,9.62789E+17,1109208324,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:46:45 +0000 2018,@MVPkraty @SouthwestAir That was the lie they told.  Actually a result of their failure to have de-icer on hand.  Sâ€_ https://t.co/IXnV1aVMFw,0,0,en,9.62752E+17,393758299,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:46:27 +0000 2018,@SouthwestAir Thank you- they got a link with the cancellation  but were looking for assistance to get there tonight.,0,0,en,9.62789E+17,950111096,,,,positive
SouthwestAir,9.6279E+17,Sun Feb 11 20:46:09 +0000 2018,@KenziRae15 @SouthwestAir And they did this exact same thing less than two months ago.  The most offensive part wasâ€_ https://t.co/1RP4gotmL4,0,2,en,9.62782E+17,393758299,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:46:04 +0000 2018,What the hell @SouthwestAir - my flight gets cancelled but online rebooking isnâ€™t available and the wait to speak tâ€_ https://t.co/64W8sIa8fK,1,2,en,,311821986,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:58 +0000 2018,@SouthwestAir  Flight cancelled from DTW to ATL scheduled at 11:05  delayed and then 20 minutes later cancelled. Haâ€_ https://t.co/GMRNBLU5Vh,0,0,en,,9.62789E+17,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:24 +0000 2018,@AshleyP_MAFS @SouthwestAir Nope.  They wonâ€™t do anything for you.,0,0,en,9.62753E+17,393758299,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:19 +0000 2018,Credit where credit is due â€“ @SouthwestAir did refund the flight without question through a pretty easy process. https://t.co/A5wsTwfjHd,0,0,en,,19371179,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:11 +0000 2018,RT @RaffertyKel: @SouthwestAir @rockcandystyle â€œimpact of these irregular operations â€ù sounds like lawyer-talk to me (coming from a lawyer)â€_,2,0,en,,25254554,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:08 +0000 2018,RT @RaffertyKel: @SouthwestAir @rockcandystyle @SouthwestAir wrong thing to say.,1,0,en,,25254554,,,,neutral
SouthwestAir,9.6279E+17,Sun Feb 11 20:45:01 +0000 2018,Thanks southwestmagazine &amp; @southwestair for the dream trip to meetâ€_ https://t.co/oXqcq3jO3r,2,1,en,,35095261,US,Paradise  NV,city,positive
SouthwestAir,9.6279E+17,Sun Feb 11 20:44:59 +0000 2018,@jessica_polito @SouthwestAir Oh  they ran out of de-icer.  Lied about it and said ORD was down from weather too.â€_ https://t.co/4aZrpObGGP,1,3,en,9.62756E+17,393758299,,,,negative
SouthwestAir,9.6279E+17,Sun Feb 11 20:44:59 +0000 2018,Good job good effort @SouthwestAir https://t.co/3DplHiE9xI,0,2,en,,29130013,,,,positive
SouthwestAir,9.6279E+17,Sun Feb 11 20:44:51 +0000 2018,"@SouthwestAir with a more than 2 hour wait..  They haven't heard of the ""We will call you back when your place in line has come up...""",0,0,en,,9.08494E+17,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:44:09 +0000 2018,Really @SouthwestAir no de-icer? Who plans that in middle of February for Chicago.  Let down by my favorite airlineâ€_ https://t.co/n1ksve59tA,0,2,en,,302165782,US,Chicago  IL,city,neutral
SouthwestAir,9.62789E+17,Sun Feb 11 20:43:57 +0000 2018,@BStephenson @SouthwestAir They blame it on weather even though itâ€™s because they failed to have de-icer on hand  iâ€_ https://t.co/5OzQD83fcY,0,1,en,9.62757E+17,393758299,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:43:43 +0000 2018,Dear @SouthwestAir  I love you  but my flight is delayed and schedule is completely screwed for a dent on the luggaâ€_ https://t.co/oKTyKX8xgi,0,0,en,,85738301,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:43:13 +0000 2018,At least @SouthwestAir letâ€™s 2 bags fly free  guys!!!! No need to mention that the flight will get cancelled last second and no one flies.,0,1,en,9.62789E+17,259569297,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:42:58 +0000 2018,@Desitennis11 @SouthwestAir Yep.  Theyâ€™re terrible.  And whatâ€™s worse is they had this #De-icerDebacle less than 2â€_ https://t.co/FOr81qv7R6,0,0,en,9.61632E+17,393758299,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:42:56 +0000 2018,@SouthwestAir heyyy. Your gate agent  Seven  at Oakland Airport is AWESOME.,0,0,en,,19154416,,,,positive
SouthwestAir,9.62789E+17,Sun Feb 11 20:42:28 +0000 2018,@SouthwestAir Hi  I was asking for a friend who is a Southwest customer. They tried to call  but the wait was overâ€_ https://t.co/VcVgmKkcSN,0,0,en,9.62788E+17,950111096,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:41:55 +0000 2018,@SouthwestAir @MzCarlisleSays No you donâ€™t. There were not near enough employees there to come close to addressingâ€_ https://t.co/oGeDFI1A4C,0,2,en,9.62788E+17,1109208324,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:41:54 +0000 2018,@AmyJMatheson @SouthwestAir @fly2midway I just left - re-booked for tomorrow,0,0,en,9.62788E+17,27597861,,,,neutral
SouthwestAir,9.62789E+17,Sun Feb 11 20:41:50 +0000 2018,@SouthwestAir Not to mention Iâ€™m on hold for â€œ120 minutes plusâ€ù and they donâ€™t give you a call back option.....becaâ€_ https://t.co/5leIAvKkgE,0,0,en,9.62788E+17,259569297,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:41:43 +0000 2018,@SouthwestAir are you having issues with your online checking system? It wonâ€™t let me checkin.,0,0,en,,311450410,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:41:14 +0000 2018,@magg_white @JSasanko @SouthwestAir Yep!  Dead on.  Told us it was â€œanticipated weather â€ù #fog  and that ORD was in the same boat.,0,1,en,9.62773E+17,393758299,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:40:45 +0000 2018,Yâ€™all should enter this contest with this link @whydontwemusic @southwestair #soundstage https://t.co/gs3ZOvBUdd @POWERATL,1,3,en,,9.17534E+17,,,,neutral
SouthwestAir,9.62789E+17,Sun Feb 11 20:40:44 +0000 2018,@SouthwestAir I had my flight cancelled for tomorrow from PIT to LAX. Rebooked but lost my priority boarding.  How do I fix this?,0,0,en,,9.62787E+17,,,,negative
SouthwestAir,9.62789E+17,Sun Feb 11 20:40:42 +0000 2018,@SouthwestAir Just DMâ€™d you. Our 7 am tomorrow was just canceled. Now we have to find alternate travel methods.,0,0,en,9.62778E+17,14096773,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:40:38 +0000 2018,The last TWO times Iâ€™ve flown @SouthwestAir theyâ€™ve cancelled my flight - less than 12 hour notice - for no reason.â€_ https://t.co/Ja4kp1DNvx,1,3,en,,259569297,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:40:32 +0000 2018,@SouthwestAir @vatd112 are you serious???  this is CHICAGO in the winter!!!  I was booked to NOLA for Mardi Gras- nâ€_ https://t.co/qSB5Kgulje,0,1,en,9.62785E+17,26627368,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:40:31 +0000 2018,@love2golf @SouthwestAir Someone miscalculated... It's winter and they fly plenty of flights into Chicago. The weatâ€_ https://t.co/GJvWI7tlPt,0,0,en,9.62772E+17,247006536,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:40:12 +0000 2018,@atstayback @SouthwestAir Theyâ€™ll most likely just lie to you and not be a help at the end of the day.,0,0,en,9.62755E+17,393758299,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:58 +0000 2018,@SouthwestAir @rockcandystyle â€œimpact of these irregular operations â€ù sounds like lawyer-talk to me (coming from aâ€_ https://t.co/EJ8xj9TYz4,2,1,en,9.62786E+17,1109208324,,,,positive
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:55 +0000 2018,@MagoArvizu @AshleyP_MAFS @SouthwestAir @Delta Yeah as long as she wants to pay the $200 change fee plus the huge difference in fare.,0,4,en,9.62769E+17,164221904,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:50 +0000 2018,RT @PalomoLuisa: @SouthwestAir disappointed in your service. 2 flights cancelledâ€”first one 12 hours before leaving   next one 2 hours beforâ€_,1,0,en,,965091000,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:43 +0000 2018,@LBergz @SouthwestAir You at MDW where they cancelled every flight and then lied about why?,0,0,en,9.62754E+17,393758299,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:30 +0000 2018,@noraBkeane @SouthwestAir @fly2midway You at Midway?,0,0,en,9.62785E+17,537604247,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:39:16 +0000 2018,@ShawnMcHale1 @SouthwestAir Horrible response from @SouthwestAir.  They lied to our faces and blamed it on weather #NoVouchers #NoLUV,0,0,en,9.62783E+17,393758299,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:38:44 +0000 2018,@SouthwestAir my flight is canceled tonight from PHX to MDW. I wasnâ€™t notified despite being A List and a card holdâ€_ https://t.co/exVHm39mIX,0,0,en,,159720094,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:38:31 +0000 2018,@SouthwestAir nothing left tonight out of Dallas to Cincy ,0,0,en,9.62783E+17,151724342,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:38:23 +0000 2018,@jhforster @SouthwestAir Did they lie to your face and blame it on weather and tell you ORD is shut down too?  Thanâ€_ https://t.co/eRAcw6mgpc,0,1,en,9.6278E+17,393758299,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:37:53 +0000 2018,.@SouthwestAir why are all the flights out of MDW being cancelled? Including my GFâ€™s flight to DAL Love Field...â€_ https://t.co/2q3zpNDpJg,0,0,en,,388509598,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:37:43 +0000 2018,@SouthwestAir Hi! I just emailed you  but I'm trying this  too. I got a flight confirmation for somebody who isn'tâ€_ https://t.co/ra5tmpOx43,0,0,en,,611108385,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:37:30 +0000 2018,RT @WIChamberExecs: Thank you to our sponsor @SouthwestAir for helping to make our Fly-In event possible. #WIDCFlyIn https://t.co/kH8Pq3Bf0V,3,0,en,,369699744,,,,positive
SouthwestAir,9.62788E+17,Sun Feb 11 20:37:21 +0000 2018,Why are all the flights departing from Vegas cancelled ?! @SouthwestAir,0,0,en,,318655699,,,,neutral
SouthwestAir,9.62788E+17,Sun Feb 11 20:37:10 +0000 2018,@SouthwestAir what a debacle at Midway. All flights cancelled; no refunds. I landed here fine so weather reason isâ€_ https://t.co/mFggaY0pD9,0,0,en,,69709475,,,,negative
SouthwestAir,9.62788E+17,Sun Feb 11 20:36:51 +0000 2018,@SouthwestAir @rockcandystyle @SouthwestAir wrong thing to say.,1,1,en,9.62786E+17,1109208324,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:36:22 +0000 2018,@SouthwestAir REALLY????  This is so inconvenient,0,0,en,,596570874,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:36:10 +0000 2018,Different cities  still one luv. @SouthwestAir   letâ€™s go home. #roadtoalist https://t.co/PdyqQodi2R,0,0,en,,46014770,,,,positive
SouthwestAir,9.62787E+17,Sun Feb 11 20:36:10 +0000 2018,@SouthwestAir @YankeeRoc Not good enough,0,0,en,9.62787E+17,1109208324,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:35:11 +0000 2018,RT @seaveysheart: I just entered to win access to the @whydontwemusic @southwestair #soundstage https://t.co/d1b6QX8mU9  Use this link to eâ€_,2,0,en,,788066503,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:35:08 +0000 2018,@SouthwestAir @a_gadwill @SouthwestAir if yes  Iâ€™m sure the flight isnâ€™t for a few days. Beyond inconvenient and thâ€_ https://t.co/txouEAldib,0,1,en,9.62787E+17,1109208324,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:35:02 +0000 2018,@POWERATL @troyesivan @SouthwestAir 3 more people sign up please!!,0,3,en,9.62754E+17,2992763964,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:34:10 +0000 2018,I just entered to win access to the @whydontwemusic @southwestair #soundstage https://t.co/d1b6QX8mU9  Use this linâ€_ https://t.co/POjPd5uycR,2,10,en,,9.13425E+17,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:40 +0000 2018,@SouthwestAir ran out of de-icing fluid  so Chicago Midway @fly2midway is shut down for the rest of the day!!! Theyâ€_ https://t.co/ywWYtL01SW,0,0,en,,1555537530,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:33 +0000 2018,RT @ell_hes: I just entered to win access to the @troyesivan @southwestair thanks @POWERATL #Soundstage https://t.co/Pyuzb0zNNZ,1,0,en,,788066503,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:28 +0000 2018,@SouthwestAir Just fix the rebooking system when thereâ€™s a companion on the reservation. I couldâ€™ve gotten an earliâ€_ https://t.co/s9sekJFwUd,0,0,en,9.62786E+17,47032383,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:27 +0000 2018,2nd cancelled @SouthwestAir flight out of Orlando today. 120 minute wait for customer service to rebook since boughâ€_ https://t.co/c30A5LTJfD,0,0,en,,329335207,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:26 +0000 2018,RT @azi_p_d: I just entered to win access to the @whydontwemusic @southwestair #soundstage for their April 5th show. Use this link to go anâ€_,1,0,en,,788066503,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:20 +0000 2018,@SouthwestAir @heyjules_ You had your own customer service agents on hold today with midway airport customer servicâ€_ https://t.co/wtlfSJpovi,0,1,en,9.62783E+17,1109208324,,,,negative
SouthwestAir,9.62787E+17,Sun Feb 11 20:33:14 +0000 2018,@SouthwestAir Was flying to Chicago from Dallas tonight but canceled. Only place they could fly us to was STL  so wâ€_ https://t.co/3wa2eswONe,0,0,en,,1579252946,,,,neutral
SouthwestAir,9.62787E+17,Sun Feb 11 20:32:54 +0000 2018,Thanks for the ride to Dallas  @SouthwestAir ! Onward to the next destination! #LUV,0,1,en,,49249815,,,,positive
SouthwestAir,9.62786E+17,Sun Feb 11 20:32:32 +0000 2018,@SouthwestAir I'm so sorry but this is kind of an emergency. I really need someone to call me about this issue thatâ€_ https://t.co/KMrVN1HE8f,0,0,en,9.62761E+17,2232062966,US,Orlando  FL,city,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:32:11 +0000 2018,@SouthwestAir will u have de-icier fluid tomorrow in Chicago or should I go to work? Not happy today!,0,0,en,,14681395,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:32:05 +0000 2018,I can't believe my @SouthwestAir flight is cancelled because they didn't order enough de-icing fluid for Chicago inâ€_ https://t.co/mWe3i2YokW,0,0,en,,32164906,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:31:50 +0000 2018,The rumor mill at Midway is straight  re @SouthwestAir - I feel bad for the folks working the counters because tâ€_ https://t.co/lFukWY7dov,0,1,en,,29130013,,,,neutral
SouthwestAir,9.62786E+17,Sun Feb 11 20:31:14 +0000 2018,@SouthwestAir @iswudt1 You know what would be cooler.... especially after waiting in a customer service line for hoâ€_ https://t.co/Zl2Q1YyGIe,0,1,en,9.62784E+17,1109208324,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:30:56 +0000 2018,RT @TheAshGraham: Dear @southwestair breaking computer  forcing me to book a hotel and transport at my own costâ€_ https://t.co/64m7QmwfdY,1,0,en,,267784027,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:29:58 +0000 2018,@SouthwestAir @SouthwestAir I'm still waiting for a reply.,0,0,en,9.62765E+17,3924696737,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:29:41 +0000 2018,@SouthwestAir @iswudt1 So will you be reimbursing hotel rooms?,0,0,en,9.62784E+17,32164906,,,,negative
SouthwestAir,9.62786E+17,Sun Feb 11 20:29:15 +0000 2018,@johndmeara @SouthwestAir Haha you beat me to sharing that one! ,0,0,en,9.62785E+17,2895035726,,,,positive
SouthwestAir,9.62786E+17,Sun Feb 11 20:28:47 +0000 2018,@SouthwestAir disappointed in your service. 2 flights cancelledâ€”first one 12 hours before leaving   next one 2 hourâ€_ https://t.co/dnrgIcTMln,1,0,en,,1473215220,,,,negative
SouthwestAir,9.62785E+17,Sun Feb 11 20:28:38 +0000 2018,Iâ€™ve been on the phone waiting for @SouthwestAir for an hr because my flight got cancelled and all the flights I need are sold out,0,0,en,,189670659,,,,negative
SouthwestAir,9.62785E+17,Sun Feb 11 20:28:34 +0000 2018,@SouthwestAir I am trying to rebook a canceled flight online and have been met with error messages for hours. Whatâ€_ https://t.co/yz0AnCxN5O,0,0,en,,44471781,,,,negative
SouthwestAir,9.62785E+17,Sun Feb 11 20:28:28 +0000 2018,@SouthwestAir @wjhills Should have learned when you did this less than two months ago.  Maybe on how to avoid and hâ€_ https://t.co/sOkmYaSddP,0,0,en,9.6278E+17,393758299,,,,negative
SouthwestAir,9.62785E+17,Sun Feb 11 20:28:18 +0000 2018,@SouthwestAir @aerenbaum Should have learned when you did this less than two months ago.  Maybe on how to avoid andâ€_ https://t.co/fEDzkdSb4P,0,0,en,9.6278E+17,393758299,,,,negative
SouthwestAir,9.62785E+17,Sun Feb 11 20:28:10 +0000 2018,@SouthwestAir @JSingh914 Should have learned when you did this less than two months ago.  Maybe on how to avoid andâ€_ https://t.co/iSk1m4Wtym,0,0,en,9.6278E+17,393758299,,,,negative
