airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
AlaskaAir,9.63572E+17,Wed Feb 14 00:34:52 +0000 2018,@DtotheRenny @AlaskaAir Dreaming of welcoming you home soon  Danielle!,0,2,en,9.6357E+17,945220710,,,,positive
AlaskaAir,9.6357E+17,Wed Feb 14 00:26:32 +0000 2018,Dreaming of being at @DisneylandToday via @AlaskaAir instead of being stuck in the Seattle traffic  https://t.co/xvUzA0CqfR,0,1,en,,304198112,,,,neutral
AlaskaAir,9.63567E+17,Wed Feb 14 00:16:05 +0000 2018,@AlaskaAir The reservation she helped me with was DKCEDG. Tell her she made my day  and you guys gained a new loyal customer. Thanks!,0,0,en,9.63564E+17,21839701,,,,negative
AlaskaAir,9.63567E+17,Wed Feb 14 00:14:11 +0000 2018,S/o to Kathy at @AlaskaAir Seattle. One of the best customer service experiences Iâ€™ve had #dadtweet #whendidigetthisold,0,3,en,,225713525,,,,negative
AlaskaAir,9.63566E+17,Wed Feb 14 00:08:18 +0000 2018,@AlaskaAir None of them work,0,0,en,9.63547E+17,204814224,US,Lynnwood  WA,city,negative
AlaskaAir,9.63564E+17,Wed Feb 14 00:03:15 +0000 2018,@AlaskaAir Can I help you guys figure out a better way to solve the problem? This creates many issues for legitimatâ€_ https://t.co/rPMnFil4UZ,0,1,en,9.63562E+17,3584781,,,,negative
AlaskaAir,9.63564E+17,Wed Feb 14 00:03:04 +0000 2018,@AlaskaAir Hi Tara I have reached out to the team at Amazon that negotiated the promotion with Alaska about how youâ€_ https://t.co/V0e5udu2PA,0,0,en,9.63421E+17,25800613,US,Seattle  WA,city,neutral
AlaskaAir,9.63564E+17,Wed Feb 14 00:00:48 +0000 2018,â–º@AlaskaAir Mileage Plan Blocking Partner Awards: Cathay Pacific + JAL: https://t.co/y1ys9jVeQk #travel #badnews #fail #flying #ttot,0,1,en,,190326697,,,,negative
AlaskaAir,9.63563E+17,Tue Feb 13 23:59:52 +0000 2018,@AlaskaAir I just wanted to give a shout out to your team member Whitney out of Boise. She helped me with a travelâ€_ https://t.co/DKELo0vI9j,0,0,en,,21839701,,,,positive
AlaskaAir,9.63562E+17,Tue Feb 13 23:52:48 +0000 2018,@JasonEng_ @RicDragon @Delta I hope I'm not jinxing it  but I have yet to have a bad experience with @AlaskaAir. Coâ€_ https://t.co/EeFrdetMSx,0,1,en,9.63539E+17,20566418,,,,negative
AlaskaAir,9.63561E+17,Tue Feb 13 23:49:34 +0000 2018,@AlaskaAir any chance of adding SAN-DEN route. Had to fly a different airline today  sad.,0,0,en,,919061460,,,,negative
AlaskaAir,9.6356E+17,Tue Feb 13 23:45:35 +0000 2018,@AlaskaAir @CTravlr Is there any comment from Alaska on why you made this change? If it's to limit fraud  this is a fairly blunt instrument.,0,0,en,9.63506E+17,3584781,,,,neutral
AlaskaAir,9.63559E+17,Tue Feb 13 23:42:48 +0000 2018,@AlaskaAir I called that number and was told I needed to speak to @VirginAmerica baggage office  but was given phonâ€_ https://t.co/xZbjUHJYVP,0,0,en,9.63547E+17,30139847,,,,negative
AlaskaAir,9.63559E+17,Tue Feb 13 23:41:53 +0000 2018,Thanks Suli! And Thanks again for landing the airplane safely in the Hudson River... glad you switched over toâ€_ https://t.co/2rjdrNXKNe,0,5,en,,27562145,,,,positive
AlaskaAir,9.63556E+17,Tue Feb 13 23:31:55 +0000 2018,@AlaskaAir we always fly with you folks. To Mexico at least twice a year. Is there a balance transfer promo if I geâ€_ https://t.co/pPkqUPVOu2,0,0,en,,802649989,,,,neutral
AlaskaAir,9.63556E+17,Tue Feb 13 23:29:51 +0000 2018,@AlaskaAir Accidentally cancelled my F award flight on Qantas from AKL to DFW via SYD ... miles were redeposited  bâ€_ https://t.co/FScdb7pmlb,0,0,en,,9.27375E+17,,,,neutral
AlaskaAir,9.63554E+17,Tue Feb 13 23:23:21 +0000 2018,@DaniNicolet @AlaskaAir Airlines are dicks ,0,0,en,9.63433E+17,815576749,,,,negative
AlaskaAir,9.63553E+17,Tue Feb 13 23:17:38 +0000 2018,@DaniNicolet @AlaskaAir So sorry this happened to you. Now i am nervous cuz i have to fly Alaska for the first time this wknd ,0,0,en,9.63433E+17,8.43555E+17,,,,negative
AlaskaAir,9.63552E+17,Tue Feb 13 23:14:57 +0000 2018,Arriving at Anchorage on @AlaskaAir. https://t.co/ARsiki4LaJ,0,0,en,,33700341,,,,positive
AlaskaAir,9.63549E+17,Tue Feb 13 23:03:06 +0000 2018,@DominikZmuda @AlaskaAir It's ridiculous - can always require customers to call in 3 days prior to departure  emailâ€_ https://t.co/HC9ijq7Q6A,0,2,en,9.63545E+17,3177363867,,,,negative
AlaskaAir,9.63549E+17,Tue Feb 13 23:01:07 +0000 2018,RT @wgwalton: There are many things that suck about being on a plane at 6AM...this is not one of them. The awesome @AlaskaAir crew is alsoâ€_,3,0,en,,9.3463E+17,,,,positive
AlaskaAir,9.63548E+17,Tue Feb 13 22:57:40 +0000 2018,Literally fly around the whole world  and @AlaskaAir leaves my bike bag in Seattle after I re check??? Insane,0,2,en,,417675631,,,,negative
AlaskaAir,9.63547E+17,Tue Feb 13 22:53:17 +0000 2018,@AlaskaAir Then why do you have a page dedicated to rental car deals? And why do they only work within 15 days https://t.co/4vvRVYlxkT,0,0,en,9.63546E+17,204814224,US,Lynnwood  WA,city,neutral
AlaskaAir,9.63546E+17,Tue Feb 13 22:52:35 +0000 2018,@ssegraves @AlaskaAir Definitely agree that was the intention. Canâ€™t imagine CX has more fraud than say EK  but theâ€_ https://t.co/MjY8GRRMcG,0,0,en,9.63539E+17,985962650,,,,neutral
AlaskaAir,9.63546E+17,Tue Feb 13 22:52:25 +0000 2018,@AlaskaAir There are other ways to do this! Like checking passenger details more accurately or at least allowing châ€_ https://t.co/7TKpTTlETD,0,2,en,9.63546E+17,15138525,,,,negative
AlaskaAir,9.63546E+17,Tue Feb 13 22:52:21 +0000 2018,RT @AlaskaAir: Our employees showed up to root for our newest teammate  @KDTrey5 last night and he was on . #iAmAlaska https://t.co/jKgse4â€_,3,0,en,,33421396,,,,negative
AlaskaAir,9.63546E+17,Tue Feb 13 22:50:54 +0000 2018,@VirginAmerica/@AlaskaAir  you broke a wheel off my luggage. According to VX policy  I only have four hours to fileâ€_ https://t.co/exEh6y03AF,0,0,en,,30139847,,,,negative
AlaskaAir,9.63546E+17,Tue Feb 13 22:50:15 +0000 2018,@AlaskaAir It says â€œthe coupon number you provided has expired. The expiry date is 2018-02-28â€ù so it wonâ€™t let me bâ€_ https://t.co/9GK3no8LHX,0,0,en,9.63545E+17,204814224,,,,neutral
AlaskaAir,9.63546E+17,Tue Feb 13 22:48:45 +0000 2018,RT @AlaskaAir: Our employees showed up to root for our newest teammate  @KDTrey5 last night and he was on . #iAmAlaska https://t.co/jKgse4â€_,3,0,en,,8529412,,,,negative
AlaskaAir,9.63545E+17,Tue Feb 13 22:46:56 +0000 2018,God @AlaskaAir is the worst. Blocking awards on 3 partners less than 72H prior to departure is insane! What happeneâ€_ https://t.co/y3aNwqFLze,0,0,en,,15138525,,,,negative
AlaskaAir,9.63544E+17,Tue Feb 13 22:44:41 +0000 2018,Hi @AlaskaAir Iâ€™m trying to book a rental car for my trip but the discount code is only valid through 2/28. Seems vâ€_ https://t.co/zHUJuyz5J0,0,0,en,,204814224,US,Lynnwood  WA,city,neutral
AlaskaAir,9.63543E+17,Tue Feb 13 22:38:20 +0000 2018,@AlaskaAir Hi Tara  lot of loyal customers think it would be awesome if both brand were kept separate. ,0,0,en,9.6329E+17,63386525,,,,positive
AlaskaAir,9.63543E+17,Tue Feb 13 22:37:09 +0000 2018,@AlaskaAir online reservations down?,0,0,en,,21469721,,,,negative
AlaskaAir,9.63543E+17,Tue Feb 13 22:36:58 +0000 2018,RT @airfarewatchdog: New sale from @AlaskaAir for Spring Travel. Nonstop Flights from $118 Round-Trip https://t.co/Gs2QPa30XN #airfare #fliâ€_,6,0,en,,8.92921E+17,,,,neutral
AlaskaAir,9.63541E+17,Tue Feb 13 22:29:36 +0000 2018,Just got off the phone with @AlaskaAir reservations and they blow me away with how helpful and amazing they areâ€_ https://t.co/PTAyFMYScD,0,3,en,,47107186,,,,positive
AlaskaAir,9.63541E+17,Tue Feb 13 22:29:09 +0000 2018,@AlaskaAir Are you guys feeling ok? App and website are down I think? #checkingonyou https://t.co/Ox9vggBdKv,0,0,en,,312149861,,,,negative
AlaskaAir,9.6354E+17,Tue Feb 13 22:27:56 +0000 2018,Hey @AlaskaAir i'm trying to sign up to earn double miles as you are offering on select flights through February onâ€_ https://t.co/EppQPps9t3,0,2,en,,27562145,,,,neutral
AlaskaAir,9.63539E+17,Tue Feb 13 22:22:08 +0000 2018,Iâ€™m sure @AlaskaAir is completely aware that the new 72-hour booking rule limits availability on Cathay in premiumâ€_ https://t.co/oYUFSScx75,0,6,en,,8494362,,,,negative
AlaskaAir,9.63538E+17,Tue Feb 13 22:18:36 +0000 2018,@AlaskaAir I understand the desire to curb fraud as a reason to cut award bookings past T-3 but what about us Goldsâ€_ https://t.co/Bx4DNjLh13,0,0,en,,18176925,,,,negative
AlaskaAir,9.63533E+17,Tue Feb 13 22:00:03 +0000 2018,@AlaskaAir youâ€™re supposed to be the good one https://t.co/pwsSsIUAAw,0,0,en,,1379875416,,,,negative
AlaskaAir,9.63532E+17,Tue Feb 13 21:56:35 +0000 2018,RT @AlaskaAir: Discover the best of Steamboat Springs  CO with our #WeekendWanderer: https://t.co/Ucq2x623ur #Colorado #travel #Coloradolivâ€_,11,0,en,,14232717,,,,neutral
AlaskaAir,9.63529E+17,Tue Feb 13 21:44:18 +0000 2018,RT @AlaskaAir: Turn miles into memories. Award sale flights from 5 000 miles* one way. https://t.co/KJUD438wH8  *Terms apply. #iFlyAlaska #â€_,10,0,en,,523902028,,,,neutral
AlaskaAir,9.63528E+17,Tue Feb 13 21:37:54 +0000 2018,RT @TacoTimeNW: .@AlaskaAir You should award air miles to your members for every Crisp Burrito they eat at Taco Time. It might not make senâ€_,26,0,en,,361591503,,,,neutral
AlaskaAir,9.63528E+17,Tue Feb 13 21:37:34 +0000 2018,@YoungHeike @AlaskaAir the use of a Tom Brady gift in this context is an extreme betrayal,0,1,en,9.63514E+17,293354132,,,,neutral
AlaskaAir,9.63527E+17,Tue Feb 13 21:35:53 +0000 2018,@AlaskaAir @WandrMe @CTravlr @HainanAirlines is included in the restrictions according to a few award searches i juâ€_ https://t.co/m6jjH4Nnse,0,0,en,9.63497E+17,21389649,,,,neutral
AlaskaAir,9.63525E+17,Tue Feb 13 21:28:36 +0000 2018,@AlaskaAir @NaimarkRowse @WandrMe @CTravlr I don't feel protected. I feel that that I have been fleeced and the valâ€_ https://t.co/WKJK05yy9s,0,0,en,9.63522E+17,2163220970,,,,positive
AlaskaAir,9.63524E+17,Tue Feb 13 21:25:05 +0000 2018,Hey @united @alaskaair  I have now been on 4 @Delta flights in a row with issues for a total of 20k miles flown inâ€_ https://t.co/QoemhxX9oG,0,0,en,,14673410,,,,negative
AlaskaAir,9.63524E+17,Tue Feb 13 21:24:44 +0000 2018,@TimbersFC @AlaskaAir Great - after Iâ€™ve already bought tickets to Orlando and Kansas City.,0,0,en,9.63133E+17,6606382,,,,neutral
AlaskaAir,9.63524E+17,Tue Feb 13 21:24:39 +0000 2018,RT @WRXWesten: @mypantsrblue @AlaskaAir @WeAreTheWrecks I thought youâ€™d never ask âù_ï¸è,2,0,en,,4503338422,,,,neutral
AlaskaAir,9.63524E+17,Tue Feb 13 21:24:35 +0000 2018,RT @WRXBilly: @WRXWesten @mypantsrblue @AlaskaAir @WeAreTheWrecks Iâ€™m coming dudes,2,0,en,,4503338422,,,,neutral
AlaskaAir,9.63524E+17,Tue Feb 13 21:21:26 +0000 2018,|RT @flyboyvancouver: Sad news for mileage junkies from @AlaskaAir || OUCH: Alaska Mileage Plan Blocking Cathay Pacific &amp; JAL Awards Within 3â€_|,1,0,en,,1859214278,,,,neutral
AlaskaAir,9.63523E+17,Tue Feb 13 21:17:31 +0000 2018,|Sad news for mileage junkies from @AlaskaAir || OUCH: Alaska Mileage Plan Blocking Cathay Pacific &amp; JAL Awards Withiâ€_ https://t.co/vF7lp88qJy|,1,1,en,,21943561,,,,neutral
AlaskaAir,9.63521E+17,Tue Feb 13 21:12:29 +0000 2018,@AlaskaAir @WandrMe @CTravlr @AlaskaAir - Can you explain why this change? As you might imagine it could end up beiâ€_ https://t.co/VEU9NY13uk,0,0,en,9.63497E+17,548500424,,,,neutral
AlaskaAir,9.63521E+17,Tue Feb 13 21:12:04 +0000 2018,1 or 2 days  200 miles  10 000 riders.   General Reg open for @CascadeBicycle's Seattle to Portland extravaganza.â€_ https://t.co/CjSag4L0MR,0,2,en,,2792599038,,,,neutral
AlaskaAir,9.63519E+17,Tue Feb 13 21:03:21 +0000 2018,First flight since @VirginAmerica @AlaskaAir merge. Seat assignments lost. Downgraded as well. Flying Virgin sinceâ€_ https://t.co/pcLGGf8O2x,0,0,en,,17531502,,,,negative
AlaskaAir,9.63519E+17,Tue Feb 13 21:01:50 +0000 2018,RT @WKCDOGS: A big thank you to @AlaskaAir for volunteering at this year's #WKCDogShow and providing airfare as part of the #BestAtHomeContâ€_,4,0,en,,8.95044E+17,,,,neutral
AlaskaAir,9.63519E+17,Tue Feb 13 21:01:39 +0000 2018,@AlaskaAir @CTravlr don't update the website. Just revert the policy please,0,0,en,9.63506E+17,2163220970,,,,negative
AlaskaAir,9.63519E+17,Tue Feb 13 21:01:35 +0000 2018,RT @WKCDOGS: A big thank you to @AlaskaAir for volunteering at this year's #WKCDogShow and providing airfare as part of the #BestAtHomeContâ€_,4,0,en,,222513166,,,,neutral
AlaskaAir,9.63518E+17,Tue Feb 13 21:01:23 +0000 2018,@AlaskaAir @CTravlr If we have a reservation on Cathy business and a seat in first opens up  will we still be ableâ€_ https://t.co/PU307NMBnd,0,0,en,9.63496E+17,4408673901,,,,neutral
AlaskaAir,9.63518E+17,Tue Feb 13 21:00:15 +0000 2018,Allergic to cats in cabin or another health issue ? You too can be involuntarily booted from a confirmed flight onâ€_ https://t.co/FiAJAKJxde,0,0,en,,25825950,US,Miami  FL,city,negative
AlaskaAir,9.63517E+17,Tue Feb 13 20:56:38 +0000 2018,RT @Transiting: @AlaskaAir @CTravlr The part you are failing to understand is CX  JL  etc will not release rewards until 3-days prior to deâ€_,1,0,en,,77245824,,,,neutral
AlaskaAir,9.63515E+17,Tue Feb 13 20:48:06 +0000 2018,Canâ€™t wait for @AlaskaAir to start flights too/from Paine Field. #iFlyAlaska https://t.co/rMmrLtB4Nb,0,0,en,,131231008,,,,neutral
AlaskaAir,9.63515E+17,Tue Feb 13 20:46:49 +0000 2018,@DaniNicolet @AlaskaAir I'm interested to know what this ESA is.. golden retriever in a vest? Or peacock?,0,1,en,9.63433E+17,15494203,,,,negative
AlaskaAir,9.63514E+17,Tue Feb 13 20:44:32 +0000 2018,@AlaskaAir @WandrMe @CTravlr You should revert that policy :( Please pass to people behind that decision,0,0,en,9.63497E+17,2163220970,,,,negative
AlaskaAir,9.63514E+17,Tue Feb 13 20:44:10 +0000 2018,@AlaskaAir This is a *massive* devaluation of MileagePlan and youâ€™ve damaged my trust in your airline. Truly idiotiâ€_ https://t.co/eXEn6JWJ24,0,1,en,,6592472,,,,negative
AlaskaAir,9.63514E+17,Tue Feb 13 20:43:55 +0000 2018,New personal LAX record today. I was at my apartment ending a call at 11:20  and I was in the @AlaskaAir Lounge byâ€_ https://t.co/pjN7ftPye7,0,4,en,,403438414,,,,negative
AlaskaAir,9.63514E+17,Tue Feb 13 20:43:42 +0000 2018,@AlaskaAir @CTravlr The part you are failing to understand is CX  JL  etc will not release rewards until 3-days prior to departure,1,1,en,9.63507E+17,74533690,,,,negative
AlaskaAir,9.63514E+17,Tue Feb 13 20:43:21 +0000 2018,@AlaskaAir @CTravlr Waived for MVP Gold and 75k? Aka loyal Alaska flyers who surely wouldnâ€™t risk fraudulent use of their MP account?,0,0,en,9.63496E+17,1169292236,,,,neutral
AlaskaAir,9.63514E+17,Tue Feb 13 20:42:58 +0000 2018,RT @WKCDOGS: A big thank you to @AlaskaAir for volunteering at this year's #WKCDogShow and providing airfare as part of the #BestAtHomeContâ€_,4,0,en,,8.86829E+17,,,,neutral
AlaskaAir,9.63513E+17,Tue Feb 13 20:39:43 +0000 2018,@AlaskaAir @CTravlr Why are you punishing legitimate customers for the deeds of a few fraudsters?? Don't you know tâ€_ https://t.co/3CLwh07oo9,0,0,en,9.63496E+17,2163220970,,,,negative
AlaskaAir,9.63513E+17,Tue Feb 13 20:39:18 +0000 2018,I was a fan of @AlaskaAir for standing out amongst US carriers  but the moves made over the last year have put theiâ€_ https://t.co/43EgIprq7N,0,0,en,,506208480,,,,positive
AlaskaAir,9.63512E+17,Tue Feb 13 20:36:07 +0000 2018,@DansDeals @AlaskaAir So much this!! I guess the Emirates debacle wasnâ€™t proof enough that you need to keep your moâ€_ https://t.co/e3j7mifqmF,0,1,en,9.63512E+17,2912532279,,,,neutral
AlaskaAir,9.63512E+17,Tue Feb 13 20:34:03 +0000 2018,RT @KDTrey5: New #KDCF court  vid coming soon. Thanks to @AlaskaAir for hooking our B&amp;G Club winner up  more on our partnership https://t.câ€_,371,0,en,,7.95946E+17,,,,neutral
AlaskaAir,9.63512E+17,Tue Feb 13 20:33:38 +0000 2018,@alaskaair Sure would be nice if you started telling your customers in advance when you make changes like this! https://t.co/gXKb0sRPAZ,1,0,en,,25303785,,,,negative
AlaskaAir,9.63511E+17,Tue Feb 13 20:32:39 +0000 2018,Huge thanks to the flight crew on @AlaskaAir flight 35 to #Seattle last night. Made flying with a 9-month-old a smooth experience.,0,5,en,,68821339,US,Bellevue  WA,city,positive
AlaskaAir,9.63511E+17,Tue Feb 13 20:30:00 +0000 2018,A big thank you to @AlaskaAir for volunteering at this year's #WKCDogShow and providing airfare as part of theâ€_ https://t.co/LxpOeRyvyK,4,26,en,,97708927,,,,positive
AlaskaAir,9.6351E+17,Tue Feb 13 20:28:46 +0000 2018,RT @TacoTimeNW: .@AlaskaAir You should award air miles to your members for every Crisp Burrito they eat at Taco Time. It might not make senâ€_,26,0,en,,18372569,,,,neutral
AlaskaAir,9.6351E+17,Tue Feb 13 20:27:51 +0000 2018,@AlaskaAir Very disappointed to hear about the new 72-hour partner redemption rule  especially with no notice to your customers.,0,0,en,,2912532279,,,,negative
AlaskaAir,9.6351E+17,Tue Feb 13 20:26:23 +0000 2018,@AlaskaAir Enjoyed the @VirginAmerica flight so much I might book another round trip just to stay on.,0,0,en,9.63503E+17,17908809,,,,negative
AlaskaAir,9.63508E+17,Tue Feb 13 20:17:52 +0000 2018,Don't miss out! Register now with promo code ross707-friend and save $5 on @AlaskaAir @Baytobreakers.â€_ https://t.co/1FhN6eldtV,0,1,en,,2280008090,,,,neutral
AlaskaAir,9.63507E+17,Tue Feb 13 20:16:48 +0000 2018,@WandrMe @AlaskaAir @CTravlr I need to know the answer to Seth's question as this will impact me with upcoming travel.,0,0,en,9.63505E+17,745640749,,,,neutral
AlaskaAir,9.63507E+17,Tue Feb 13 20:15:04 +0000 2018,@AlaskaAir is Making History With This New #BoardRoom Lounge at a Major Airport - Do You Know Where? What's the Scoâ€_ https://t.co/W0ixZjampY,0,0,en,,63516454,,,,positive
AlaskaAir,9.63507E+17,Tue Feb 13 20:15:01 +0000 2018,@CTravlr @AlaskaAir As someone with JAL and CX redemptions in J  I'm irritated that I'll lose my opportunities to jump to F.,0,0,en,9.63494E+17,745640749,,,,negative
AlaskaAir,9.63506E+17,Tue Feb 13 20:13:28 +0000 2018,RT @AlaskaAir: Mondays are hard. Where are you daydreaming of? #MondayMotivation https://t.co/b9IrAa3jof,6,0,en,,9.20831E+17,,,,positive
AlaskaAir,9.63506E+17,Tue Feb 13 20:12:04 +0000 2018,Questions that need answers @AlaskaAir https://t.co/Ay2aHOM0JJ,0,0,en,,985962650,,,,negative
AlaskaAir,9.63505E+17,Tue Feb 13 20:09:24 +0000 2018,@AlaskaAir @CTravlr If I book an economy class award outside the 3-day window can I change it to business or firstâ€_ https://t.co/EgGSCjBirx,0,1,en,9.63497E+17,66185093,,,,negative
AlaskaAir,9.63504E+17,Tue Feb 13 20:04:55 +0000 2018,@WandrMe Ugggggg.  This sucks.  I used a last-minute @AlaskaAir award on @JALairlines to get home from Shanghai witâ€_ https://t.co/3wouK4M7kF,1,1,en,9.63501E+17,14644099,,,,negative
AlaskaAir,9.63503E+17,Tue Feb 13 19:59:49 +0000 2018,Thank you @VirginAmerica for being awesome even when unavoidable stuff happens. Welcome to @AlaskaAir,0,0,en,,17908809,US,California  USA,admin,positive
AlaskaAir,9.63503E+17,Tue Feb 13 19:58:25 +0000 2018,@AlaskaAir From one of your phone reps? (Multiple actually as I called again to confirm),0,0,en,9.63502E+17,985962650,,,,negative
AlaskaAir,9.63501E+17,Tue Feb 13 19:52:09 +0000 2018,@WCVB But   that is @AlaskaAir @SeaTacAirport,0,0,en,9.63499E+17,326540264,US,Wrentham  MA,city,negative
AlaskaAir,9.63501E+17,Tue Feb 13 19:51:54 +0000 2018,@AlaskaAir Also  I see my points won't go as far as they did with Virgin. Bummer!,0,0,en,9.63467E+17,311816169,,,,neutral
AlaskaAir,9.63501E+17,Tue Feb 13 19:51:43 +0000 2018,@AlaskaAir @WandrMe Thanks for confirming. Has there or will there be any update or notice sent out to Mileage Planâ€_ https://t.co/4agQ70UWyj,0,0,en,9.63497E+17,985962650,,,,neutral
AlaskaAir,9.63501E+17,Tue Feb 13 19:50:56 +0000 2018,@AlaskaAir Thanks! I see the schedule and there is now only 1 direct flight to my primary destination a day. I fly for business.,0,0,en,9.63467E+17,311816169,,,,negative
AlaskaAir,9.635E+17,Tue Feb 13 19:47:55 +0000 2018,RT @LightnerTim: DC here I come for the @NCSEA1 Policy Forum!! #NCSEA2018   In my seat on @AlaskaAir and waiting for the wings to be de-iceâ€_,1,0,en,,131193516,,,,neutral
AlaskaAir,9.635E+17,Tue Feb 13 19:47:50 +0000 2018,@LightnerTim @NCSEA1 @AlaskaAir I've made it to Chicago! See you soon!,0,0,en,9.63305E+17,131193516,,,,negative
AlaskaAir,9.63498E+17,Tue Feb 13 19:40:23 +0000 2018,@AlaskaAir @Qantas haha thatâ€™s Dave. We partied in Bangkok spring of â€˜14,0,0,en,9.63494E+17,37683392,,,,neutral
AlaskaAir,9.63498E+17,Tue Feb 13 19:40:19 +0000 2018,@AlaskaAir @CTravlr What kind of fraud are you referring to? Also  when can we redeem on SQ?,0,0,en,9.63496E+17,48167870,,,,neutral
AlaskaAir,9.63497E+17,Tue Feb 13 19:35:44 +0000 2018,RT @AlaskaAir: Is this thing the cutest animal on Earth? In search of the perfect 'quokka selfie' on Australia's Rottnest Island https://t.â€_,4,0,en,,16636428,,,,neutral
AlaskaAir,9.63497E+17,Tue Feb 13 19:35:30 +0000 2018,@AlaskaAir @CTravlr Is there a list of which partners the 72-hour rule applies to  Tara?,0,0,en,9.63496E+17,66185093,,,,neutral
AlaskaAir,9.63496E+17,Tue Feb 13 19:31:41 +0000 2018,What a view from 30 000 ft last night on @AlaskaAir https://t.co/weYjQYvESd,0,1,en,,67240798,US,Huntington Beach  CA,city,positive
AlaskaAir,9.63495E+17,Tue Feb 13 19:29:31 +0000 2018,what a 6am @AlaskaAir flight from Seattle to Los Angeles looks like https://t.co/77r1ykiTBs,0,0,en,,17284189,,,,positive
AlaskaAir,9.63495E+17,Tue Feb 13 19:28:09 +0000 2018,@AlaskaAir Not sure if yâ€™all have heard any official word on this because it pretty much kills CX redemptionsâ€_ https://t.co/M3hGjfvU5C,0,1,en,9.63494E+17,985962650,,,,negative
AlaskaAir,9.63494E+17,Tue Feb 13 19:25:27 +0000 2018,Could be old news  but looks like @AlaskaAir is not allowing any mileage redemptions on Cathay  JAL  or Hainan withâ€_ https://t.co/p5ybVxfrBH,0,1,en,,985962650,,,,neutral
AlaskaAir,9.63494E+17,Tue Feb 13 19:23:39 +0000 2018,Alaska Airlines donates $1.5 million to remodel Smithsonianâ€™s National Air and Space Museum https://t.co/JYAb2DLH5u via @AlaskaAir,1,3,en,,1880960425,,,,neutral
AlaskaAir,9.63493E+17,Tue Feb 13 19:19:23 +0000 2018,RT @mymilesandmoney: @AlaskaAir Award Sale for 5k miles one way: https://t.co/BqRu14rL2B,1,0,en,,137228565,,,,neutral
AlaskaAir,9.63493E+17,Tue Feb 13 19:18:57 +0000 2018,@AlaskaAir Award Sale for 5k miles one way: https://t.co/BqRu14rL2B,1,0,en,,738940406,,,,neutral
AlaskaAir,9.63492E+17,Tue Feb 13 19:16:07 +0000 2018,@AlaskaAir 5k points to fly to LAX ,0,0,en,,63896119,,,,neutral
AlaskaAir,9.63492E+17,Tue Feb 13 19:14:27 +0000 2018,Super awful flu  I had to cancel my @AlaskaAir bookings for the week. Talked to the sweetest and most sympathetic Câ€_ https://t.co/mKK4TIsqeT,0,2,en,,618648587,,,,negative
AlaskaAir,9.6349E+17,Tue Feb 13 19:09:24 +0000 2018,RT @DaniNicolet: Wow  @AlaskaAir  - I've never had your employees make me cry before. Your gate agent messes up  and I get pulled off a plâ€_,3,0,en,,212380765,,,,negative
AlaskaAir,9.6349E+17,Tue Feb 13 19:08:22 +0000 2018,@AlaskaAir hi! i cant figure out how to book a flight using my miles. please help.,0,0,en,,363941864,,,,negative
AlaskaAir,9.6349E+17,Tue Feb 13 19:08:00 +0000 2018,â€œThreat Intelligence gives us visibility into known security threats  letting my team focus more time on hunting foâ€_ https://t.co/ACOpfHtNy8,21,16,en,,197216119,,,,positive
AlaskaAir,9.6349E+17,Tue Feb 13 19:07:05 +0000 2018,@Ryanintheus @BigWhite @RyanintheusLLC @HelloBC @AlaskaAir I love learning new skills . . . #neversaynever,0,2,en,9.63489E+17,18213297,,,,positive
AlaskaAir,9.63488E+17,Tue Feb 13 19:01:49 +0000 2018,@AlaskaAir Award Sale with one-way for 5k miles: https://t.co/BqRu14rL2B,0,0,en,,738940406,,,,neutral
AlaskaAir,9.63488E+17,Tue Feb 13 18:58:20 +0000 2018,Flying over the torquise #caribbean with @AlaskaAir #TravelTuesday #Mexico #PlanForVacation #Tulumâ€_ https://t.co/JHzmIgvUjG,0,0,en,,4093043311,,,,neutral
AlaskaAir,9.63487E+17,Tue Feb 13 18:56:29 +0000 2018,@LightnerTim @NCSEA1 @AlaskaAir Our @CSSDLA Director will be there! Safe travels &amp; have fun. ,0,1,en,9.63305E+17,8.75929E+17,,,,positive
AlaskaAir,9.63482E+17,Tue Feb 13 18:37:31 +0000 2018,Should we check it out? @StaceyWLLDreams @DebbieWLLDreams ~ @AlaskaAir is headed to the âù„ï¸è https://t.co/LBLVbvyGKo,2,1,en,,2976976145,,,,neutral
AlaskaAir,9.63481E+17,Tue Feb 13 18:33:02 +0000 2018,@WRXWesten @WRXBilly @mypantsrblue @AlaskaAir @WeAreTheWrecks You good?,0,0,en,9.6348E+17,2294546045,,,,negative
AlaskaAir,9.63481E+17,Tue Feb 13 18:31:46 +0000 2018,@SpiritAirlines 30% less? Yet youre offering flights for spring break like 20$ less than @AlaskaAir  youre a joke,0,0,en,,57256799,,,,neutral
AlaskaAir,9.63481E+17,Tue Feb 13 18:30:36 +0000 2018,@WRXWesten @WRXBilly @mypantsrblue @AlaskaAir @WeAreTheWrecks Uhhh where do you think Honolulu is,0,3,en,9.6348E+17,7.12066E+17,,,,negative
AlaskaAir,9.6348E+17,Tue Feb 13 18:29:52 +0000 2018,@WRXWesten @WRXBilly @mypantsrblue @AlaskaAir @WeAreTheWrecks I thought you were going to Honolulu,0,0,en,9.6348E+17,4005634873,,,,negative
